business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
MQEpDvkdL39hh1N0We3Vaw,"""Hot Taco""",South End,"""200 E Bland St""",Charlotte,NC,28203,35.21680505,-80.85419055,2.5,308,1,Restaurants;Mexican
GskcqN5ie6xi0fzTI_4YTw,"""Biryani Kabab and More""",,"""3443 Wolfedale Rd""",Mississauga,ON,L5C 1V8,43.5718893,-79.6481763,3.5,11,1,Pakistani;Indian;Restaurants
DC3B2efrhw1c6c79BBgYjA,"""Giovanna Trattoria""",Little Italy,"""637 College St""",Toronto,ON,M6G 1B5,43.65487,-79.4151228,2,4,0,Italian;Restaurants
8qTuIU_goGWDoFdYFGLJUA,"""Subway""",East 185th,"""899 E 200th St""",Cleveland,OH,44119,41.583385,-81.540119,4,3,1,Fast Food;Sandwiches;Restaurants
kHKGaaK4yAOT1End-XS65g,"""Wuhan Hei Ya""",Milliken,"""3278 Midland Avenue, Unit D103""",Toronto,ON,M1V,43.8054959,-79.288485,3.5,3,1,Chinese;Restaurants
#NAME?,"""Mariko Japanese Restaurant""",,"""551 Bloor Street W""",Toronto,ON,M5S 1Y6,43.665247,-79.4102726,2,49,0,Restaurants;Sushi Bars;Japanese
WZnCMbmF5717j-UcPHAQHQ,"""Swiss Chalet""",,"""801 York Mills Rd""",Toronto,ON,M3B 1X7,43.75302417,-79.35773492,2.5,10,1,Restaurants;Diners
CNwY37pdEDwLl1ehwog6xg,"""Jasmine Thai Gourmet""",Summerlin,"""7668 W Lake Mead Blvd, Ste 107""",Las Vegas,NV,89128,36.1968609,-115.2622033,3.5,7,0,Restaurants;Thai
a82qehaFBUa9AFIn9dNYEw,"""Pho Lam""",Cooksville,"""60 Dundas Street E, Unit 5A""",Mississauga,ON,L5A 1W4,43.5810651,-79.613843,3.5,10,1,Restaurants;Vietnamese
uLbwNH4tINbqx_88bFp17Q,"""Mazz Bistro""",Riverdale,"""806 Queen Street E""",Toronto,ON,M4M 1H7,43.6598045,-79.3465475,4,15,1,Restaurants;Japanese
xlD0MntJ8B0eP_mZJSpggA,"""Yogis Grill""",,"""4015 S Arizona Ave, Ste 5""",Chandler,AZ,85248,33.24655472,-111.8403928,3.5,49,1,Japanese;Restaurants
xMhpJZaj4QT1Soh76-E2CA,"""Feast of Dilli""",Etobicoke,"""378 Browns Line""",Toronto,ON,M8W 3T7,43.6007253,-79.5447928,4.5,51,1,Indian;Pakistani;Restaurants
8jgeq1g94jJoZNktsMSruA,"""Papa John's Pizza""",Derita,"""6530 Statesville Rd""",Charlotte,NC,28269,35.311291,-80.838414,1.5,12,1,Pizza;Restaurants
h_g5HV6Fw2rinZ3xqFwygw,"""Seasons Buffet""",Southwest,"""3333 Blue Diamond Rd""",Las Vegas,NV,89139,36.04186807,-115.1843483,3.5,287,1,Buffets;Restaurants
XEKx5litKe1KkfJpqtmJUw,"""Dong Kee""",Milliken,"""3838 Midland Avenue""",Toronto,ON,M1V,43.8191949,-79.295442,3.5,38,1,Restaurants;Chinese
fh05S2FxDd_9Q95xf-ouww,"""Slice House""",Anthem,"""2300 Paseo Verde Pkwy""",Henderson,NV,89052,36.020696,-115.0901928,3,23,1,Restaurants;Pizza;Italian
EneqsOFGCK4KXofNHsc5aQ,"""In-N-Out Burger""",The Strip,"""3545 S Las Vegas Blvd, Ste L24""",Las Vegas,NV,89109,36.1174214,-115.1701669,4,246,1,Fast Food;Burgers;Restaurants
5pMNyj77S1P3rrT69y1pkQ,"""Joe's New York Pizza""",,"""7321 E Shoeman Ln""",Scottsdale,AZ,85251,33.500516,-111.923299,3.5,285,1,Sandwiches;Italian;Restaurants;Pizza
stMft_Zx7r42l9UlVFaLjw,"""Burrito Boyz""",Erin Mills,"""3100 Winston Churchill Boulevard, Unit 9""",Mississauga,ON,L5L 2V7,43.52447266,-79.68467897,3.5,28,1,Mexican;Restaurants;Tex-Mex
o8ZDnwTooHfFkw3M_rix3A,"""Amé's Mexican Kitchen""",,"""1127 E Main St""",Mesa,AZ,85203,33.41493585,-111.8058148,4,4,1,Restaurants;Mexican
FGL0dGh9450_SEtDNlU3Cg,"""Gino Brothers Pizzeria & Bar""",,"""55 Alpha Dr W""",Pittsburgh,PA,15238,40.53885847,-79.83574148,3,26,1,Restaurants;Italian;Pizza
-7HB0UjguXW8csOH9svG4Q,"""Sonic Drive-In""",,"""618 W Southern Ave""",Mesa,AZ,85210,33.3937162,-111.8444611,2,35,1,Restaurants;Fast Food
urRSZQWfUpSnsofAaIXYHw,"""Max & Erma's Restaurants""",Detroit-Shoreway,"""Cleveland Hopkins In""",Cleveland,OH,44102,41.4789363,-81.7404134,1.5,3,1,Restaurants;American (Traditional)
COUJUfrodU-MH4tenlzoXA,"""Rosie & Rocco's""",Tower City,"""100 Public Sq""",Cleveland,OH,44113,41.49805321,-81.69280609,4,16,1,Italian;Restaurants
ze-xCiBLB-QSfNXHiPY5Qw,"""L's Chinese Eatery""",Scarborough,"""1734 Lawrence Avenue E""",Toronto,ON,M1R 2Y1,43.7427493,-79.3085766,4,11,0,Restaurants;Chinese
gw0ZS5b5RP3Lzr1BoCbALg,"""Charkha Exotic Indian Cuisine""",Warehouse District,"""1265 W 9th St""",Cleveland,OH,44113,41.499746,-81.700714,4,44,0,Indian;Restaurants
eVNKGHD1H5vFYPqT9QjoHQ,"""Subway""",,"""6977 N Hayden Rd""",Scottsdale,AZ,85250,33.5375457,-111.9080169,4.5,12,1,Restaurants;Sandwiches;Fast Food
wi0nS1khzy4iLUGwgRUkcQ,"""Retsina""",,"""209 Gerrard Street E""",Toronto,ON,M5A 2E7,43.6612633,-79.3710848,4,5,0,Restaurants;Greek
4FE9FM8uvn9CV76Bxfxogw,"""T&T Roti Trinidad & Toronto Roti""",Alexandra Park,"""Market 707""",Toronto,ON,,43.65219614,-79.40556281,4,8,1,Restaurants;Caribbean
dEECykRQIBd_QXAZ0rBeYw,"""Dikadee's Deli""",University City,"""1419 E Blvd, Ste A""",Charlotte,NC,28203,35.290339,-80.733414,3,4,0,Delis;Sandwiches;Restaurants
Vw9u6qar1I2QlkQOV6KNVA,"""Siam Thai Cusine""",,"""5008 W Northern Ave, Ste 1""",Glendale,AZ,85301,33.5536557,-112.1668669,4.5,256,1,Restaurants;Thai
t5vvlSgoeHF9uY6VkokmSg,"""China One - South Durango""",Spring Valley,"""3955 S Durango Dr, Ste B2""",Las Vegas,NV,89147,36.1174457,-115.2790272,3,57,1,Chinese;Restaurants
rtlsfmdufArhk-47sWIf2w,"""Le Cirque""",The Strip,"""3600 S Las Vegas Blvd""",Las Vegas,NV,89109,36.11344021,-115.1752758,4.5,642,1,French;Restaurants
B7XwqO9Lbzq-VtOiRobfCg,"""LBS Burger""",South Summerlin,"""Red Rock Casino Resort & Spa, 11019 W Charleston Blvd""",Las Vegas,NV,89143,36.156094,-115.333584,3.5,221,0,Burgers;Restaurants
X-jY75pXPS-qFp8gRBPaqw,"""Goody's Diner""",Scarborough,"""133 Manville Road, Unit 17""",Toronto,ON,M1L 4J2,43.7277252,-79.2827479,4,26,0,Restaurants;Diners
coAdjIJ7Xomwq7sfHFzxKQ,"""The Good Egg - Ancala""",,"""11162 N Frank Lloyd Wright Blvd, Ste A-3""",Scottsdale,AZ,85259,33.5869871,-111.8365715,3,72,0,Restaurants;Breakfast & Brunch
U6P56MjLrraN0JBNvOjxaA,"""The Chuck Box""",,"""202 E University Dr""",Tempe,AZ,85281,33.422317,-111.936309,4,596,1,Burgers;Restaurants
#NAME?,"""Siddartha""",Riverdale,"""734 Queen Street E""",Toronto,ON,M4M 1H2,43.6592752,-79.3490084,3.5,15,1,Restaurants;Indian
OgM-BL1BrQ-F5d433wVUmA,"""Little Caesar's Pizza""",NoDa,"""228 Eastway Dr""",Charlotte,NC,28213,35.2571328,-80.7787167,2.5,6,1,Pizza;Restaurants
4P3zCFzQ1tT_7PLD73gMvQ,"""Back Stage Bar""",,"""17007 Lorain Ave""",Cleveland,OH,44111,41.4500682,-81.8156477,4,26,1,American (Traditional);Restaurants;Bars;Nightlife
LtPyB3XcPUqrXAJ4qK9o0g,"""The New Caribbean Queen Jerk Drum""",,"""3408 Weston Road""",Toronto,ON,M9M,43.7498835,-79.5419598,3.5,3,1,Restaurants;Caribbean
yXiDD18UV49-7UhA6dWjAw,"""Giacomo's Pizzeria and Italian Restaurant""",University City,"""10230 Berkeley Place Dr""",Charlotte,NC,28262,35.327294,-80.738805,4,117,1,Restaurants;Pizza;Italian
P6N8qIUlu2IEKr1_pdg00Q,"""Amili's Pizzeria""",Carrick,"""1021 Brownsville Rd""",Pittsburgh,PA,15210,40.4062667,-79.99208397,3.5,4,1,Pizza;Restaurants
JhQvfo_WfX10TG9_7VO14g,"""Dad's Grilled Cheese""",Spring Valley,"""5255 S Decatur Blvd, Ste 115""",Las Vegas,NV,89118,36.0944424,-115.2079863,3.5,64,0,Restaurants;Sandwiches
biFv9mXsP0V4omBUy1Z-MA,"""Pizza Hut""",Westside,"""9014 W Sahara Ave""",Las Vegas,NV,89117,36.14528749,-115.2950039,3,34,1,Restaurants;Chicken Wings;Pizza;Italian
uXzYH9ywBhZ0WwfStrCWNQ,"""Jersey Mike's Subs""",Spring Valley,"""9540 W Flamingo Rd, Ste 165""",Las Vegas,NV,89147,36.115558,-115.3001784,4.5,27,1,Sandwiches;Fast Food;Restaurants;Delis
jDooRCbkYH74g5Tnw-SwrA,"""New Orleans Take-Out""",Vilas,"""1517 Monroe St""",Madison,WI,53711,43.067354,-89.4130592,4,95,1,Restaurants;Cajun/Creole
nhcAbo6FT9VRDZ4V9AGxnQ,"""Burger 21""",,"""7001 N Scottsdale Rd""",Scottsdale,AZ,85253,33.53944727,-111.9235704,3.5,44,0,Restaurants;Burgers
3_n3JdLWkyPCDtPSU-UyUQ,"""Cafe Villaggio""",,"""1857 N Scottsdale Rd""",Tempe,AZ,85281,33.44906,-111.925621,3.5,5,0,Breakfast & Brunch;Restaurants
1LG6qcTXLCCaZmIEHwSDeg,"""Pita Licious""",,"""1245 W Guadalupe Rd, B7 & B8""",Mesa,AZ,85202,33.3632808,-111.8604366,4,20,0,Restaurants;Mediterranean;Middle Eastern
DlBStzjg7I5b7OI9LE3-DQ,"""Little AAA""",Leslieville,"""1276 Queen Street E""",Toronto,ON,M4L 1C4,43.6636892,-79.3287505,3.5,17,1,Restaurants;Barbeque
26B-2bseECvHFMdjgzCf2w,"""Uncle Chon Chinese Takeout""",,"""802 Southdown Road, Unit C-5""",Mississauga,ON,L5J 2Y4,43.5072834,-79.6249312,3,4,1,Chinese;Restaurants;Food
OCnxN6lO64Gr3wYAHA12tQ,"""Congee Dynasty""",,"""1100 Burnhamthorpe Road W""",Mississauga,ON,L5C 4G4,43.56976965,-79.66182802,3,43,0,Chinese;Restaurants
s7Pj1mNYqRTGNOXLOiBafw,"""Figo""",Entertainment District,"""295 Adelaide St W""",Toronto,ON,M5V 1P7,43.6476629,-79.3904187,3.5,146,1,Restaurants;Italian
nJClfvVwSrr2uuo_y2wO4w,"""The Nile""",,"""6119 Odana Rd""",Madison,WI,53719,43.0530217,-89.4863743,3.5,118,1,Restaurants;Mediterranean
eDoXXly5LT2GkMUTZddKtw,"""Burger King""",Old Brooklyn,"""6000 Memphis Ave""",Cleveland,OH,44144,41.440268,-81.7284721,2,3,1,Burgers;Restaurants
98gLNkYYJCg4f_uJ7o2wBg,"""Hong Kong Restaurant""",Plaza Midwood,"""1713 Central Ave""",Charlotte,NC,28205,35.220624,-80.8098575,3,22,1,Chinese;Restaurants
wC-wLFVCIjXArsrMuUJdYQ,"""Hunan Park""",Highland Creek,"""5818 Prosperity Church Rd""",Charlotte,NC,28269,35.372159,-80.782485,3.5,47,1,Chinese;Restaurants
VHWHP4WomCyJKD7d1-j1EQ,"""Pita Mio""",Riverdale,"""716 Queen Street E""",Toronto,ON,M4M 2H5,43.659042,-79.3496875,2,4,0,Restaurants;Mediterranean;Middle Eastern
bgx6gYdktqEoQwBdo5lRbA,"""Serrano's Mexican Restaurant""",Westside,"""136 S Rainbow Blvd""",Las Vegas,NV,89145,36.17256042,-115.2458216,4.5,143,1,Restaurants;Mexican
8al-XRt5nuIize8_STWffQ,"""King Slice""",Beaconsfield Village,"""1130 Queen Street W""",Toronto,ON,M6J,43.6431907,-79.4239029,3.5,48,1,Restaurants;Pizza
VADsDteqi8ac5-egcloI3w,"""Elite Restaurant & Banquet Hall""",,"""1118 Finch Avenue W""",Toronto,ON,M3J 3J4,43.7672739,-79.4747079,4,4,0,Russian;Restaurants
x2wfT_y8TgCfEHD7DSyL5A,"""Fox's Pizza Den""",,"""12244 Frankstown Rd""",Pittsburgh,PA,15235,40.4722965,-79.8190332,2,3,1,Sandwiches;Restaurants;Pizza
40B7HIv74ZqU9tBxbuol-A,"""Sonic Drive-In""",,"""3033 E McKellips Rd""",Mesa,AZ,85213,33.4518011,-111.7664825,2,24,1,American (Traditional);Fast Food;Restaurants
A71qH8j6c1P_iPvY-q9cVg,"""Popeyes Louisiana Kitchen""",Downtown Core,"""273 Yonge Street""",Toronto,ON,M5B 1N8,43.65541443,-79.38033953,2.5,45,1,Chicken Wings;Fast Food;Restaurants
hzmiO1S-P7BZxtEDK8e9Mg,"""Miss Jean Talon""",Villeray-Saint-Michel-Parc-Extension,"""901 Jean-Talon Rue W""",Montreal,QC,H3N 1S7,45.525569,-73.6252831,3.5,16,1,Pizza;Restaurants
Yc-QA8PfuY0Semey7BCp9A,"""Julie's Chicken & Waffles""",,"""7941 W Glendale Ave""",Glendale,AZ,85303,33.5375425,-112.2308822,2.5,3,0,Restaurants;Chicken Wings
011ayCokCnktQPSx-uL_SA,"""McDonald's""",Westside,"""4300 Meadows Ln""",Las Vegas,NV,89107,36.1722572,-115.1963246,2,4,1,Fast Food;Restaurants;Burgers
fOzbCeNnB1_mIb-RR4zw1g,"""Wild Grill""",,"""2000 S Boulder Hwy""",Henderson,NV,89002,36.004894,-114.941267,4,17,1,American (Traditional);Restaurants
XqYmemYJ630xqBaOZDr1pw,"""Taqueria Los Pioneros""",Eastside,"""4800 S Nellis Blvd""",Las Vegas,NV,89121,36.10197187,-115.0637698,4,23,1,Restaurants;Mexican
EHDcxAlrrP4VPiZuQlrIrg,"""Cabo Mexican Restaurant""",Northwest,"""4949 N Rancho Dr""",Las Vegas,NV,89130,36.2498922,-115.2441383,2.5,79,1,Mexican;Restaurants
zRr45TrTgq8XAKwvjM0W_Q,"""Vanloi Chinese Barbecue Restaurant""",Plaza Midwood,"""3101 Central Ave, Ste 1""",Charlotte,NC,28205,35.217713,-80.792554,4,3,1,Restaurants;Chinese
bZDgFShO-6OaF_Mx2qEyQg,"""Los Paisas""",,"""5033 South Blvd, Ste 702""",Charlotte,NC,28217,35.1685609,-80.874931,4,5,0,Latin American;Restaurants
P7r8DnVRIVfEhwl14x7zbg,"""Chineses Dumpling House""",,"""4040 Creditview Road""",Mississauga,ON,L5C 3Y8,43.56812336,-79.66567867,3,51,1,Restaurants;Chinese
IB6xMKBzWQfcRMeNmlH7gg,"""Berina's Specialty Restaurant & Grill""",,"""889 Pantera Drive""",Mississauga,ON,L4W 2R4,43.6286838,-79.6415832,4.5,5,1,Restaurants;Canadian (New)
MdR6htOIm-LF051qUCKmGg,"""Pittsburgh Chop House""",,"""5305 Campbells Run Rd""",Pittsburgh,PA,15205,40.4421231,-80.1570374,3,4,0,Steakhouses;Restaurants
yZARNBEe1gTEV8UJuwIR2Q,"""Rally's Hamburgers""",Central,"""2585 E 55th St""",Cleveland,OH,44104,41.4883869,-81.6511799,2,3,1,Fast Food;Restaurants;Burgers
VeBNqe1pI5QBxVbquv0uoQ,"""Oregano's Pizza Bistro""",,"""1130 S Dobson Rd""",Mesa,AZ,85202,33.39429559,-111.875034,4,239,1,Pizza;Italian;Restaurants
Tq4Wy87HdM1aDvk2XM_etA,"""Mandarin Buffet""",,"""7101 E McDowell Rd""",Scottsdale,AZ,85257,33.4656197,-111.9284182,2,7,0,Restaurants;Buffets
m1O3uIJPZelo58EaOsrvQQ,"""Zaaffran Kitchen""",Erin Mills,"""5618 Tenth Line W, Unit 4""",Mississauga,ON,L5M 7L9,43.5591162,-79.74269494,3,17,1,Indian;Pakistani;Restaurants
bfF90MspMbqLWdcEU9JLcg,"""Wild Ginger China Bistro""",Cascade Crossing,"""5092 Tiedeman Rd""",Cleveland,OH,44144,41.423007,-81.761769,3,44,1,Restaurants;Chinese
gutrT_mxAEtLA9hLRKJzZA,"""Antojitos Don Sammy""",,"""4304 Wilkinson Blvd""",Charlotte,NC,28208,35.2356997,-80.9428038,4.5,19,1,Mexican;Restaurants
atjtuvR00Gkhi11BgrVs1Q,"""Sportsman Restaurant""",Civic Center,"""101 St Clair Ave NE""",Cleveland,OH,44114,41.5016096,-81.694625,2.5,3,1,Delis;Restaurants
KxGVWLAhwWjEOWfx2R2T8Q,"""Qdoba Mexican Grill""",,"""2855 W Ray Rd, Ste 1""",Chandler,AZ,85224,33.3202869,-111.8905049,2.5,19,0,Mexican;Restaurants
xGF-FT_Ii8bW8JwUCD_0vQ,"""Mafia Mike's""",,"""1614 N Higley Rd, Ste 101""",Mesa,AZ,85233,33.3518,-111.8036,3.5,8,0,Restaurants;Pizza
dVkQImhIn-9BgYnm1yCUKA,"""KOS Restaurant""",Kensington Market,"""61 Bellevue Avenue""",Toronto,ON,M5T 1M7,43.6548651,-79.4033257,3.5,73,1,Restaurants;Breakfast & Brunch
vsR4mMcTM1z0cv8oXxDz2w,"""Barootes Restaurant""",Entertainment District,"""220 King St W""",Toronto,ON,M5H 1K4,43.6472581,-79.3869509,3.5,8,0,Restaurants;Asian Fusion
_V4I3DfzYbIHL77XDaVM-Q,"""Gourmet Wok""",,"""825 W Baseline Rd""",Tempe,AZ,85283,33.3771903,-111.9520135,3,16,0,Restaurants;Chinese
cuuWWUHB1ChNEtq8OvxJxw,"""Barburrito - Dixie Mall""",Lakeview,"""1250 S Service Rd, Unit 66""",Mississauga,ON,L5E 1V4,43.5932157,-79.5689241,2.5,3,1,Mexican;Fast Food;Restaurants
0G1y7uV7w1D2uziS4Lt_Dw,"""Chapalas Mexican Restaurants""",Southeast,"""3331 E Tropicana Ave""",Las Vegas,NV,89121,36.099641,-115.1039,3.5,153,1,Mexican;Restaurants
M3tCYlgvLLbQfU0ybHiing,"""Barro's Pizza""",,"""1545 S Power Rd""",Mesa,AZ,85206,33.3880332,-111.6837198,3.5,55,1,Italian;Sandwiches;Restaurants;Pizza
UoRSHohdGuzfrpydZ9j0Lg,"""Luchita's Mexican Restaurant""",West Boulevard,"""3456 W 117th St""",Cleveland,OH,44111,41.4587829,-81.7690699,3.5,95,1,Restaurants;Latin American;Mexican
VrwgzhOy05GpkEwEsKWTDA,"""Harbour Club""",Harbourfront,"""99 Harbour Square""",Toronto,ON,M5J 2H2,43.6390206,-79.3785766,3,4,1,Restaurants;Canadian (New)
cfZfCdo8vTu4S_uBsF10kQ,"""Nam Pho Restaurant""",,"""2025 N Dobson Rd""",Chandler,AZ,85224,33.3362676,-111.8741442,4,25,0,Vietnamese;Restaurants
DYO9Uf1oLvZBX22WFZeu3g,"""My Big Fat Greek Restaurant""",,"""6922 N 95th Ave""",Glendale,AZ,85305,33.535919,-112.2649116,3,50,0,Greek;Restaurants
xjGmzH-oGoaoIMB4iDhSFA,"""Best Istanbul Kebab Doner Pide""",Downsview,"""2762 Keele Street""",Toronto,ON,M3M,43.72672306,-79.48217198,4,24,1,Restaurants;Turkish
J5puhDnVL9WetWnWWDMhQw,"""Grano Ristorante""",,"""285 Enfield Place""",Mississauga,ON,L5B 3E2,43.59065865,-79.63597994,4,35,1,Italian;Restaurants
tLSgXuy0g8nxX6Xgb7nvrw,"""Lotus Buffet""",University City,"""9605 N Tryon St""",Charlotte,NC,28262,35.3171014,-80.74022,3,33,1,Chinese;Restaurants
vZafOAECfChenbQjhlZQlA,"""Maria's Taco Shop""",Westside,"""6375 W Charleston Blvd""",Las Vegas,NV,89146,36.1546303,-115.2309179,2.5,13,1,Restaurants;Mexican
v5iwQIWvbJVslnxV-_BXww,"""Sushihwa""",The Annex,"""270 Dupont Street""",Toronto,ON,M5R 1V7,43.6750118,-79.4069092,3.5,10,1,Restaurants;Japanese;Sushi Bars
0DwMrcy7_X_C_mP8_QcXug,"""High Street Grill""",Gateway District,"""2123 E 2nd St""",Cleveland,OH,44115,41.4977,-81.6905589,2.5,3,0,American (New);American (Traditional);Burgers;Restaurants
onCMGekX98wfe1v_eIhALQ,"""Pho Gia Dinh""",,"""3002 N Arizona Ave, Ste 1""",Chandler,AZ,85225,33.35057,-111.84288,4,39,1,Restaurants;Vietnamese;Food
aJK0MWXKgXIgQUCM9fqSJQ,"""The Original Graziano's Pizza Restaurant""",Westside,"""8410 W Desert Inn Rd""",Las Vegas,NV,89117,36.1297818,-115.2746743,3.5,69,0,Restaurants;Italian;Pizza
Ks9nrEuLdjmrLH9uXz_G8A,"""Chipotle Mexican Grill""",,"""6602 E Superstition Springs Blvd, Pad C""",Mesa,AZ,85206,33.38579595,-111.69054,3.5,56,0,Mexican;Tex-Mex;Restaurants;Fast Food
112pGcb0ZB666d_IwFt4jA,"""Chutney Rolls""",,"""2218 Murray Hill Rd""",Cleveland,OH,44106,41.50349043,-81.60132815,4,66,0,Restaurants;Indian
eMpn636TN2mukHwwUrEUNA,"""Sushi World""",Kensington Market,"""281 College Street""",Toronto,ON,M5T 1S2,43.657694,-79.4007857,3.5,20,0,Sushi Bars;Restaurants
QcpalLGkXwofyrWaIJNXVA,"""La Cabana""",Greektown,"""467 Danforth Avenue""",Toronto,ON,M4K 1P1,43.6777461,-79.3500912,3.5,22,0,Mexican;Restaurants
8cUCAdu2gFBjdWDKWaetRQ,"""Lake Vista Cafe""",Capitol,"""One John Nolen Dr""",Madison,WI,53703,43.0717445,-89.3804018,4.5,15,1,Restaurants;Seafood;American (Traditional)
RvXOCaZokr_sfoLQpm1JRQ,"""Dairy Queen / Orange Julius Treat Center""",Downtown,"""875 S Grand Central Pkwy""",Las Vegas,NV,89106,36.1636048,-115.1579042,2.5,9,1,Food Stands;Restaurants
znDUBjt-m2qmXi_p3m3rDA,"""Lee's Buffet""",Eastside,"""1510 E Flamingo Rd""",Las Vegas,NV,89119,36.1153072,-115.1327931,2,45,0,Restaurants;Buffets
GXDRFAunLh0aRao6ERnM4A,"""Pizzeria Francesco's""",The Strip,"""3300 Las Vegas Blvd S""",Las Vegas,NV,89109,36.124746,-115.172075,3,85,1,Restaurants;Pizza;Italian
_epxHMZUc0sNH9W8mUCIBQ,"""Copper Plate An American Grill""",,"""6033 S Sossaman Rd""",Mesa,AZ,85212,33.307161,-111.6689463,3,21,1,Restaurants;American (New)
4g9DDKepRkxissGgiMntUg,"""Marathi""",,"""Toronto Pearson International Airport - 6301 Silver Dart Dr""",Mississauga,ON,L5P 1B2,43.6777176,-79.6248197,2.5,21,1,Restaurants;Indian
cJREFoHP-dAYmwDzfWOHbA,"""Italian Village Pizza""",,"""979 Freeport Rd""",Pittsburgh,PA,15238,40.48813,-79.886946,3.5,29,1,Pizza;Restaurants;Italian
ZjMNad9hCvBJficJA0bFRQ,"""Gumby's Pizza""",,"""2825 University Ave""",Madison,WI,53705,43.0742897,-89.4374308,3.5,19,0,Pizza;Restaurants
mqiHZYNXnMLaEK87JZOzmA,"""Tasty Chinese Restaurant""",Shadyside,"""213 S Highland Ave""",Pittsburgh,PA,15206,40.458497,-79.9246661,3,29,1,Chinese;Restaurants
_tW-1Z-GEdQHhkXZ5tiW-Q,"""Carl's Jr.""",,"""1015 N Dobson Rd""",Mesa,AZ,85201,33.435708,-111.868178,2.5,12,1,Fast Food;Restaurants;Burgers
hgeXEGD9lRX4ohj7afSJnw,"""Thai Style Noodle House""",Southwest,"""7377 S Jones Blvd, Ste 113-114""",Las Vegas,NV,89139,36.05556462,-115.2258749,3.5,233,1,Restaurants;Noodles;Thai
TeAHqoCOdktjA4q4eOVD7Q,"""Greystone Restaurant Tap Room""",Sedgefield,"""3039 South Blvd""",Charlotte,NC,28209,35.19747,-80.868984,3,26,0,Southern;Restaurants
GW2_gqOhKQ7sI4oem6yP9w,"""Brioni To Go""",,"""4416 N Miller Rd""",Scottsdale,AZ,85251,33.5003559,-111.918608,3.5,14,1,Restaurants;Pizza;Italian
MzEzQLdcHcASsYVZ57UY8A,"""Waterstreet Grill""",Warehouse District,"""1265 W 9th St""",Cleveland,OH,44102,41.499746,-81.700714,2.5,17,0,Restaurants;Breakfast & Brunch;American (New)
IK-N8tsV-zDw6M7MKKeisQ,"""Cruzers Burgers""",,"""340 N Boulder Hwy""",Henderson,NV,89015,36.043214,-114.985087,3,23,0,Restaurants;Burgers
OaUQAajW5mU3gUDaNmC9ng,"""Souvlaki Port Credit""",Port Credit,"""85 Lakeshore Rd E""",Mississauga,ON,L5G 1C9,43.5527079,-79.5839387,3,16,1,Restaurants;Greek
m_Zfn3rZriVihppxewzRXA,"""Ristorante Il Cenone""",Ahuntsic-Cartierville,"""6419 Gouin Boul W""",Montreal,QC,H4K 1A9,45.5292318,-73.7247382,3.5,3,1,Restaurants;Italian
zb61eT_ChYctlCXcIqlW6Q,"""Me Va Me Kitchen Express""",Queen Street West,"""240 Queen Street W""",Toronto,ON,M5V 1Z7,43.65014862,-79.3906454,4,139,1,Mediterranean;Restaurants
q-9wprAg0B4_5o2ZWeR20g,"""Wendy's Old Fashioned Hamburgers""",,"""1314 S Rural Road""",Tempe,AZ,85281,33.4139365,-111.9267488,3,6,0,Restaurants;Burgers
Nut3ob6m58of2curSbrFWQ,"""Don Tortaco Mexican Grill""",Southeast,"""8150 S Maryland Pkwy""",Las Vegas,NV,89123,36.0410769,-115.135494,3.5,24,1,Restaurants;Mexican
kjV76iCWwQedixbRIvC9gQ,"""Subway""",Emerson East,"""1862 E Washington Ave""",Madison,WI,53704,43.0917679,-89.3601956,3.5,3,1,Sandwiches;Restaurants;Fast Food
dndeG_UVJHF1yAdLlZxPzA,"""Panda Chef Wok & Sushi""",Downsview,"""1077 Wilson Avenue, Unit 7""",Toronto,ON,M3K 1G7,43.7269641,-79.4803635,3.5,6,1,Chinese;Restaurants;Japanese
l-xQwYH5tsgjWL2oQEp2vg,"""The Stand""",,"""4020 N Alma School Rd""",Scottsdale,AZ,85256,33.4942954,-111.8567245,5,17,1,American (Traditional);Restaurants
dQQ8Qb0K5U97qkcLCZkkWQ,"""Fuddruckers""",,"""7704 West Bell Rd""",Glendale,AZ,85308,33.6393703,-112.2249137,3,94,1,Restaurants;American (Traditional);Burgers
0rMFhLzeq3Z2OaJ62MQXlw,"""Spiga Ristorante""",Yonge and St. Clair,"""1378 Yonge Street""",Toronto,ON,M4T 1Y5,43.6862465,-79.3935614,3.5,10,1,Italian;Restaurants
HWn6UEjunBhWtuUrZFkYKA,"""Subway""",,"""1954 W Broadway Rd, Ste 106""",Mesa,AZ,85202,33.4080091,-111.8739807,2.5,9,1,Sandwiches;Fast Food;Restaurants
DN3c3ANXoQ8E1tfrrDQSBg,"""Subway""",,"""10822 Providence Rd, Ste 200B""",Charlotte,NC,28277,35.0618989,-80.771467,2.5,3,1,Restaurants;Sandwiches;Fast Food
9xenMRZ6E4c-RzzWSsG5AQ,"""Porta Nova Restaurant""",,"""211 Geary Avenue""",Toronto,ON,M6H 2C1,43.66947709,-79.43828769,4.5,3,1,Portuguese;Restaurants
7qc4FTqDmES4GUPFZYkwwg,"""El Jacal""",Dovercourt,"""1056 Bloor Street W""",Toronto,ON,M6H 1M3,43.6605669,-79.4325733,3.5,10,0,Mexican;Restaurants
